id;productgroup;main_text;add_text;manufacturer
62598772;USB MEMORY;USB-STICK 256GB KINGSTON DATATRAVELER HYPERX SAVAGE USB 3.1;USB-SPEICHER;KINGSTON
26317121;WASHINGMACHINES;WAT CARE 50 SD  LEISTUNGSEIGENSCHAFTEN  - ANSCHLUSSWERT: 2.3 KW  - FASSUNGSVERMöGEN WäSCHE: 5;WASCHMASCHINEN;BAUKNECHT
42329782;BICYCLES;RALEIGH RUSHHOUR 3.0 DISC TR MATTGRAU 45 CM;1_2_3;RALEIGH
65740679;USB MEMORY;LEXAR JUMPDRIVE USB 3.0 64GB;SPEICHER __ DATENTRAEGER/PC-SPEICHER __ USB-STICKS;LEXAR
62233676;CONTACT LENSES;AIR OPTIX FOR ASTIGM.6 STÜCKUNISEX;LINSEN;CIBA
26186802;WASHINGMACHINES;WM 16 W 4 C 1  LEISTUNGSEIGENSCHAFTEN  - ANSCHLUSSWERT: 2.3 KW  - DAUER DES NICHT-AUS-ZUSTAN;WASCHMASCHINEN;SIEMENS
62232811;CONTACT LENSES;CONTACT DAY 30 COLOURS2 STÜCKUNISEX;LINSEN;WOEHLKZEIS
17776489;CONTACT LENSES;PUREVISION MULTIFOCAL MONATSLINSEN WEICH, 6 STUECK / BC 8.6 MM / DIA 14.0 / HIGH ADD / -0,75 DIOPTRIEN;HEALTH&PERSONALCARE__3100OPTICS__3103MULTIFOCALCONTACTLENSES;BAUSCH + LOMB
37676447;BICYCLES;CUBE TOURING EXC METALLIC BLUE ANTHRAZIT WHITE;FAHRRAEDER>>TREKKINGRAEDER>>HERRENRAEDERAB500;CUBE
72288660;CONTACT LENSES;OPTIONS COMFORT TOR (3);CL;COOPER VISION
37688548;BICYCLES;CUBE ANALOG BLUE'N'FLASHORANGE;FAHRRAEDER>>MOUNTAINBIKES>>MTBHARDTAILS;CUBE
27445426;WASHINGMACHINES;WM14Q3V1  WM 14Q3V1;4006750;SIEMENS
28886573;WASHINGMACHINES;WAE28347;WEI.WARE+KUECHEN__WAESCHEPFLEGE__WASCHVOLLAUTOM.;BOSCH
27819792;USB MEMORY;1497801 HAMA USB-STICK MICRO CUBE 128GB 3.0;02124__COMPUTERTECHNIK&BUE_MEDIEN/LESEGERAETE_USB-MEMORY;
29604763;CONTACT LENSES;3INHALT: Biofinity toric 3er;UNASSIGNED;
23998276;WASHINGMACHINES;WASCHVOLLAUTOMAT OMV510A+ OMV510A+|| EEK:A+, 1000 U/MIN, 5KG KAPAZITAET  5043487;412;VESTEL GERMANY GMBH
40695724;USB MEMORY;USB-STICK  64GB XLYNE  3.0 USB ROCKET SPEED;USB-SPEICHER;XLYNE
42322824;BICYCLES;MERIDA CROSSWAY 10-V SE LADY SCHWARZ/GELB 46 CM;1_7_3;MERIDA
65698533;USB MEMORY;TRANSCEND JETFLASH 700 8GB;SPEICHER __ DATENTRAEGER/PC-SPEICHER __ USB-STICKS;TRANSCEND
63437167;USB MEMORY;USB S45 16GB;USB-STICKS FLASH;UNBRANDED
28750274;USB MEMORY;HAMA HS PRO FP VALORE 8GB 166X USB-SPEICHERSTICK 104387 HAMAHSPROFPVALORE8GB166X104387;06035020__COMPUTER__SPEICHER__USB;BÃ¼NTING GROÃŸHANDEL & SERVICE GMBH
25103232;WASHINGMACHINES;HGG WAM SIEMENS WM14N060 WEIÃŸ;UNASSIGNED;SIEMENS
65747358;USB MEMORY;VERBATIM STORE N GO PINSTRIPE;SPEICHER __ DATENTRAEGER/PC-SPEICHER __ USB-STICKS;VERBATIM
66892032;USB MEMORY;835067  32GB JETFLASH 890S USB-STICK OTG US 32GB JETFLASH 890S USB-S;410107__HARTWAREN_MULTIMEDIA_OSS_FESTPLATTEN SPEICHER;
17490488;USB MEMORY;PNY TYP-C-USB-3.0 BIS TYPE-A-USB-3.0 FLASH-LAUFWERK 32GB;PC__1100COMPUTINGMEMORY__1105USBFLASHDRIVES;PNY
23667556;WASHINGMACHINES;LAVAMAT L63476FL WEISS  WASCHMASCHINE, 7 KG FUELLMENGE, SCHLEUDERDREHZAHL U/MIN: MAXIMAL 1.400, PROTEX XL-SCHONTROMMEL, STARTZEITVORWAHL, LCD-DISPLAY, RESTZEITANZEIGE, INTEGRIERTE FLUESSIGWASCHMITTELEINSPUELUNG, PROGRAMME UND OPTIONEN: LEICHT BUEGELN, FLECKEN, HANDWAESCHE, KOCH-/BUNTWAESCHE MIT VORWAESCHE, WOLLE/SEIDE/HAND 914530588;WASCHMASCHINEN (STAND);AEG
18314678;CONTACT LENSES;PUREVISION SPHERIC MONATSLINSEN WEICH, 6 STUECK / BC 8.3 MM / DIA 14.0 MM / -00.50 DIOPTRIEN;HEALTH&PERSONALCARE__3100OPTICS__3101SPHERICCONTACTLENSES;BAUSCH + LOMB
62219458;CONTACT LENSES;AIR OPTIX FOR ASTIGMATISM3 STÜCKUNISEX;LINSEN;CIBA
54889469;WASHINGMACHINES;HISEN.WFU6012WE AKTION:0;63;
37767013;BICYCLES;2. WAHL: ELECTRA AMSTERDAM FASHION 3I LADIES BLOOM CREAM;RESTPOSTEN>>FAHRRADRESTPOSTEN>>CITYBIKES;ELECTRA
62208695;CONTACT LENSES;PUREVISION TORIC6 STÜCKUNISEX;LINSEN;B&L
29985785;WASHINGMACHINES;WASCHAUTOMAT  SAMSUNG WW12K8;6940510;
26413796;WASHINGMACHINES;NA-148 XR 1  NA-148XR1WDE;WASCHMASCHINEN;PANASONIC
42309086;BICYCLES;MERIDA BIG.SEVEN 20-D MATTSCHWARZ/GRUEN/WEISS 47 CM;1_1_6;MERIDA
61016829;BICYCLES;PROPHETE ALU CITY DAMENRAD 26 O O O  892337;H006W0792344__WERKZEUG_AUTO/FAHRRAD_FAHRRAEDER;SI-ZWEIRAD-VERTRIEBS GMBH
62266099;USB MEMORY;USB-STICK  64GB VERBATIM 3.0 STORE'N GO V3 MAX BLACK RETAIL;USB-SPEICHER;VERBATIM
42325815;BICYCLES;RALEIGH ROAD CLASSIC HS MAGICBLACKMATT 60 CM;1_4_4;RALEIGH
66918635;USB MEMORY;75708  CRUZER ULTRA 32 GB USB 3.0 100 M CRUZER ULTRA, 32 GB, USB EH13;410107__HARTWAREN_MULTIMEDIA_OSS_FESTPLATTEN SPEICHER;
25405432;BICYCLES;CRUISER HONOLULU 26 ZOLL  STAND.-VAR.;FAHRRAEDER // FAHRRAEDER CITY-BIKES;TRENDMAXX GMBH
25756007;WASHINGMACHINES;WM 14 T 690;WASCHVOLLAUTOMAT;SIEMENS
62234470;CONTACT LENSES;SOFLENS TORIC6 STÜCKUNISEX;LINSEN;B&L
62223920;CONTACT LENSES;AIR OPTIX FOR ASTIGMATISM3 STÜCKUNISEX;LINSEN;CIBA
66937125;BICYCLES;324353  TREKKING 28 TREKKING 28 SCHW.-/BRAUN 1;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_TREKKINGRAEDER;
42336785;BICYCLES;CREME VINYL SOLO GREY 55 CM;1_5_5;CREME
21916780;CONTACT LENSES;MONATSLINSEN  -2,75 ACUMED 1ST PK;3038;
62205135;CONTACT LENSES;DAILIES TOTAL 1 MULTIFOCAL30 STÜCKUNISEX;LINSEN;ALCON
66672772;USB MEMORY;SANDISK IXPAND FLASH LAUFWERK;30000785;SANDISK CORPORATION
25092819;WASHINGMACHINES;HGG WAM BOSCH WAN280A0 WEIÃŸ;UNASSIGNED;BOSCH
42319533;BICYCLES;KETTLER TRAVELLER 5.3 WA MATTGRAU 53 CM;1_2_3;KETTLER
18091779;CONTACT LENSES;COLOURVUE GLOW RED MONATSLINSEN WEICH, 1 STUECK / BC 8.6 MM / DIA 14.0 / 0 DIOPTRIEN;HEALTH&PERSONALCARE__3100OPTICS__3104COLOUREDCONTACTLENSES;COLOURVUE
20818036;WASHINGMACHINES;MIELE WASCHMASCHINE WDA111WCS;8110;CONSUMER
28728036;WASHINGMACHINES;MIELE WKH 271 WPS WASCHMASCHINE MIELEWKH271WPS;08005045__WEIÃŸE WARE__GROÃŸELEKTRO__WASCHMASCHINEN;MIELE+CIE. KG
63552318;BICYCLES;MIFA BIRIA DAMEN CITYRAD 28  BRAUN QBC0116-02;SPORT & FREIZEIT__CITYRAEDER;MIFA
66878903;BICYCLES;456381  JUGENDRAD 24 JUGENDRAD 24 WEISS-GRUEN 38;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_KINDERRAEDER 10 ZOLL 24 ZOLL;
24523212;WASHINGMACHINES;WASCHVOLLAUTOMAT OMV510A+ OMV510A+|| EEK:A+, 1000 U/MIN, 5KG KAPAZITAET  5043487;412;VESTEL GERMANY GMBH
56418005;BICYCLES;PROPH.DA.RAD CITY GENIESS.28Z. AKTION:0;84;
29835356;USB MEMORY;7244919 - 7244919 - USB3 FLASH DRIVE 64GB SANDISK SDCZ43 USB3 FLASH DRIVE 64GB SANDISK SDCZ43  USB3 FLASH DRIVE 64GB SANDISK ULTRA FIT SDCZ43;CATEGORY 5__PC PERIPHERALS__MEMORY, DATA AND MEDIA STORAGE;
62228249;CONTACT LENSES;PROCLEAR TORIC6 STÜCKUNISEX;LINSEN;COOPER
20250825;CONTACT LENSES;AIR OPTIX FOR ASTIGMATISM TORISCHE MONATSLINSEN WEICH, 6 STUECK / BC 8.7 MM / DIA 14.5 / CYL -2,25 / ACHSE 180 / -3,25 DIOPTRIEN;HEALTH&PERSONALCARE__3100OPTICS__3102TORICCONTACTLENSES;ALCON
20429656;CONTACT LENSES;AIR OPTIX NIGHT & DAY AQUA MONATSLINSEN WEICH, 6 STUECK / BC 8.6 MM / DIA 13.8 / -05.25 DIOPTRIEN;HEALTH&PERSONALCARE__3000HEALTHCARE__3042CONTACTLENSES;ALCON
24282462;WASHINGMACHINES;WASCHVOLLAUTOMAT OMV510A+ OMV510A+|| EEK:A+, 1000 U/MIN, 5KG KAPAZITAET  5043487;412;VESTEL GERMANY GMBH
16571238;WASHINGMACHINES;AEG LAVAMAT L68470FL WASCHMASCHINE FL / A+++ / 171 KWH/JAHR / 1400 UPM / 7 KG / 9499 L/JAHR / XXL-TUEROEFFNUNG /EINFACHE BEDIENUNG / WEISS;MAJORAPPLIANCES__2000LAUNDRY__2035FSFRONTLOADWASHINGMACHINES;AEG
24531044;WASHINGMACHINES;WASCHVOLLAUTOMAT OMV510A+ OMV510A+|| EEK:A+, 1000 U/MIN, 5KG KAPAZITAET  5043487;412;VESTEL GERMANY GMBH
62204113;CONTACT LENSES;DAILIES AQUACOMFORT PLUS TORIC90 STÜCKUNISEX;LINSEN;CIBA
26434757;WASHINGMACHINES;LAVAMAT 76475 WFL;WASCHMASCHINEN;AEG
62229308;CONTACT LENSES;1-DAY ACUVUE30 STÜCKUNISEX;LINSEN;J&J
62204089;CONTACT LENSES;AIR OPTIX FOR ASTIGMATISM3 STÜCKUNISEX;LINSEN;CIBA
16185824;BICYCLES;FISCHER JUNGEN FAHRRAD KNABEN 21-GANG ACERA FJH1514, SCHWARZ GLANZ, 24, 19545;SPORTS__30000WHEELED__30070BIKES;FISCHER
42296506;BICYCLES;GHOST SQUARE CROSS 6 HERREN BLACK/ORANGE 57 CM;1_7_4;GHOST
42309667;BICYCLES;CITY BICYCLES ALMERIA HERREN GRAU-BLAU 60 CM;1_4_4;BICYCLES
26279691;WASHINGMACHINES;WKF 131 WPS POWERWASH 2.0 STAND WASCHMAS  11KF1313D;WASCHMASCHINEN;MIELE
43156779;USB MEMORY;124141 SAVE2DATA32GB LIGHTN USB3;SPEICHERMEDIEN__SPEICHERSTICKS__UNASSIGNED;HAMA
26332530;WASHINGMACHINES;WV 544 EINBAU WASCHMASCHINE;WASCHMASCHINEN;NEFF
42312099;BICYCLES;BICYCLES SAN REMO HERREN MATTSCHWARZ 57 CM;1_4_4;BICYCLES
21049326;CONTACT LENSES;CL10005 ECCO CHANGE AS;CL S;MPG&E-CONTACTLINSEN
25780514;WASHINGMACHINES;WAY28790EU PP;FRONTLADER 45CM TIEF;BOSCH
23593435;WASHINGMACHINES;WM14K29 A+++,8KG,1400 196KWH/J,VARIOPERFECT,;WASCHENTROCKNENWASCHMASCHINE;SIEMENS
30017867;USB MEMORY;TRANSCEND JETFLASH 560 - LECTEUR FLASH USB - 16 GO - USB 2.0 - NO;H100__GENERAL HARDWARE;TRANSCEND
40849934;WASHINGMACHINES;MIELE WKF 131 WPS WASCHMASCHINE FL IN WHITE;26;
25367103;BICYCLES;RETROFAHRRAD OLD STYLE MOONLIGHT INKL. KORB  STAND.-VAR.;FAHRRAEDER // FAHRRAEDER CITY-BIKES;TRENDMAXX GMBH
25784452;WASHINGMACHINES;CWF 14E44 7KG*1400U/MIN*SZV*RZA*A+++;WASCHAUTOMATFRONTLADER;CONSTRUCTA
72389728;CONTACT LENSES;SOF LENS MULTIFOCAL;HW;BAUSCH & LOMB
67315899;WASHINGMACHINES;389918  TOPLADER TOPLADER EH19 WEISS;411103__HARTWAREN_HAUSHALTSELEKTRO_WAESCHEPFLEGEKUEHLEN_WASCHMASCHINEN;
40634574;USB MEMORY;USB-STICK  16GB ADATA  DASHDRIVE UC008  (WHITE/BLUE) RETAI;USB-SPEICHER;A-DATA
42536219;WASHINGMACHINES;WAT PRIME 752 DI  WEISS WASCHMASCHINEN (STAND);ELEKTRO-GROSSGERAETE_WASCHAUTOMATEN(STAND)_UNASSIGNED;BAUKNECHT
51779347;USB MEMORY;LEHMX32GBBEU ECHO MX 32GB  ;03510__USB STICK;LEXAR
49081023;WASHINGMACHINES;WAW 285 E0 WASCHMASCHINE;20251061__FRONTLADER;BOSCH
30919553;USB MEMORY;JETFLASH 700 64GB USB3.0 JETFLASH 700 SCHWARZ/ SUPER-SPEED USB 3.0/ABW?RTSKOMPATIBEL ZU USB 2.0/LESE JETFLASH 700 64GB USB3.0 JETFLASH 700 SCHWARZ/ SUPER-SPEED USB 3.0/ABW?RTSKOMPATIBEL ZU USB 2.0/LESE;1;
63331791;USB MEMORY;USB STICK CRUZER U 16GB WHITE/PINK;MEMORY AND PROCESSORS __ USB STORAGE MEDIA;SANDISK
42312988;BICYCLES;BOCAS EMILY 24.3 WEISS MATT 34 CM;1_6_12;BOCAS
26552576;CONTACT LENSES;AIR OPTIX COLORS 10560;KONTAKTLINSEN_KOSMETISCH/FARBLINSEN;ALCON
42335871;BICYCLES;PUKY SKYRIDE 24-3 ALU LIGHT WEISS 35 CM;1_6_12;PUKY
67196726;BICYCLES;294659  KINDERRAD KINDERRAD ROSA-WEISS 2;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_KINDERRAEDER 10 ZOLL 24 ZOLL;
67108240;WASHINGMACHINES;778396  WASCHMASCHINE WASCHMASCHINE EH192 WEISS;411103__HARTWAREN_HAUSHALTSELEKTRO_WAESCHEPFLEGEKUEHLEN_WASCHMASCHINEN;
28749274;USB MEMORY;HAMA 94169 FLASH PEN SMARTLY USB2.0/16GB/BLACK/100X NOTEBOO HAMA94169FLASHPENSMARTLY;06080045__COMPUTER__HARDWARE ZUBEHÃ¶R__RAM-ERW. ERWEITERUNG;BÃ¼NTING GROÃŸHANDEL & SERVICE GMBH
29665912;USB MEMORY;LEXAR JUMPDRIVE USB 3.0 128GB P20;QUICKSHOPPING;
62235916;CONTACT LENSES;SOFLENS TORIC6 STÜCKUNISEX;LINSEN;B&L
62225980;CONTACT LENSES;PUREVISION 2HD FOR ASTIGMATISM6 STÜCKUNISEX;LINSEN;B&L
28854844;USB MEMORY;PHI CIRCLE SIL. 32GB;BRAUNE WARE__HARDWARE-ERWEIT__SPEICHERKARTEN;MEDIACOM AG
71125316;CONTACT LENSES;EYELI. TAGESLINSE -4,50 6er;360101;
19205408;WASHINGMACHINES;GORENJE WA6440P WASCHMASCHINE FRONTLADER / A+++ A / 146 KWH/JAHR / 1400 UPM / 6 KG / 9840 L/JAHR / ZWEI MEINE-WAESCHE-INDIVIDUALPROGRAMME / STERIL-TUB-HYGIENE-REINIGUNGSPROGRAMM /;MAJORAPPLIANCES__2000LAUNDRY__2035FSFRONTLOADWASHINGMACHINES;GORENJE
29827004;USB MEMORY;PIN STRIPE 4GB USB2.0;USB-STICKS FLASH;VERBATIM
25647753;USB MEMORY;INT. 16GB USB-STICK PREM.LINE  STAND.-VAR.;SPEICHERMEDIEN // USB STICKS;INTENSO GMBH
28754387;WASHINGMACHINES;SIEMENS WM14Q3E2 WASCHMASCHINE SIEMENSWM14Q3E2;08005045__WEISSE WARE__GROSSELEKTRO__WASCHMASCHINEN;SIEMENS ELECTROGERAETE GMBH
62234988;CONTACT LENSES;PROCLEAR TORIC6 STÜCKUNISEX;LINSEN;COOPER
42325956;BICYCLES;WINORA DASH GRAU/AQUA/LIME MATT 50 CM;1_3_4;WINORA
27241153;WASHINGMACHINES;WA JOY 8A+++  WA JOY 8A+++;4006750;BAUKNECHT
24506277;WASHINGMACHINES;WASCHVOLLAUTOMAT OMV510A+ OMV510A+|| EEK:A+, 1000 U/MIN, 5KG KAPAZITAET  5043487;412;VESTEL GERMANY GMBH
43157198;WASHINGMACHINES;WM14N120;ELEKTRO-GROSSGERAETE__WASCHMASCHINEN (STAND)__UNASSIGNED;SIEMENS
66613246;BICYCLES;1538833000 MONTANA VELOCETTA KLAPPRAD 20  PIEGHEVOLE;SPORT&FITNESS_FAHRRAEDER_FALT-&KLAPPRAEDER;MONTANA
23643495;WASHINGMACHINES;WMR 861 WPS PWASH 2.0 & TDOS X WASCHMASCHINE, 5UE GENEIGTE BLENDE, 9 KG FUELLMENGE, SCHLEUDERDREHZAHL U/MIN: MAXIMAL 1.600, THERMO-SCHONTROMMEL, STARTZEITVORWAHL, FAVORITENSPEICHER, PROGRAMMMANAGER (ANPASSUNGSMOEGLICHKEIT DER WASCHPROZESSE AN PERSOENLICHE BEDUERFNISSE), TFT-DISPLAY, RESTZEITANZEIGE, TAGESZEITANZEIGE, ECO FEEDBACK 11MR8613D / 101;WASCHMASCHINEN (STAND);MIELE
52239179;WASHINGMACHINES;WW 70 K 44205  ;00717__WASCHMASCHINE FRONTLADER 1201-1400 RPM;SAMSUNG
62225615;CONTACT LENSES;AIR OPTIX FOR ASTIGM.6 STÜCKUNISEX;LINSEN;CIBA
25064995;WASHINGMACHINES;HGG WAM BEKO WMB 71643 PTE WEIß#;UNASSIGNED;BEKO
51809410;USB MEMORY;EKMMD8GC400 8GB BLACK  ;03510__USB STICK;EMTEC
29187345;WASHINGMACHINES;SIEM WAMA WM14Q442  A+++WH  PCK:377344000 PEH:0 MEH:ST;ANDERE PRODUKTGRUPPEN;SIEMENS
25833095;WASHINGMACHINES;WAT PLATINUM 42 BW  A+++  6KG;WASCHMASCHINE TOPLADER;BAUKNECHT
67322741;BICYCLES;262236  BEACHCRUISER 26 BEACHCRUISER 26 WEISS 40;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_SPORT CITY TOURINGRAEDER;
37778444;BICYCLES;2. WAHL: CUBE ATTAIN SL BLACK'N'YELLOW;RESTPOSTEN>>FAHRRADRESTPOSTEN>>ROADBIKES;CUBE
26240817;USB MEMORY;JETFLASH 700 128 GB USB 3.0;WECHSEL-LAUFWERKE;TRANSCEND
62212416;CONTACT LENSES;AIR OPTIX FOR ASTIGM.6 STÜCKUNISEX;LINSEN;CIBA
62217145;CONTACT LENSES;BIOFINITY TORIC 6ER BOX6 STÜCKUNISEX;LINSEN;COOPER
67185996;BICYCLES;419237  MTB 275 MTB 27,5 WEISS;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_MOUNTAINBIKE;
16497919;USB MEMORY;SANDISK CRUZER BLADE 8GB USB-STICK USB 2.0 SCHWARZ/ROT;PC__1100COMPUTINGMEMORY__1105USBFLASHDRIVES;SANDISK
37722487;BICYCLES;CUBE SL ROAD SL GREY FLASHRED;FAHRRAEDER>>RENNRAEDER>>RENNRAEDERAB1000;CUBE
52856995;CONTACT LENSES;BIOFINITY MULTIFOCAL - EINZELLINSE;KONTAKTLINSEN;
17696375;BICYCLES;S'COOL KINDER XXLITE ALLOY KINDERFAHRRAD, LEMON/BLACK MATT, 12 ZOLL;SPORTS__30000WHEELED__30070BIKES;SCP8J|#S'COOL
36134395;USB MEMORY;FILEIT USB STICK 16 GB ROT;553009__BUEROTECHNIK_PC-TECHNIK_SPEICHERMEDIEN;
40191123;USB MEMORY;SANDISK CRUZER FIT 32GB;STORAGE/MEDIA/USBKEY/USBKEY;SANDISK
20210765;CONTACT LENSES;FRESHLOOK ONE DAY GREEN TAGESLINSEN WEICH, 10 STUECK / BC 8,6 MM / DIA 13,8 MM / -1,75 DIOPTRIEN;HEALTH&PERSONALCARE__3100OPTICS__3104COLOUREDCONTACTLENSES;ALCON
52336449;BICYCLES;18 POLIZEI;71009;BACHTENKIRCH INTERBIKE
66605395;BICYCLES;1722783000 KS CYCLING MOUNTAINBIKE FULLY 21 GAENGE TRIPTYCHON 26 ZOLL;SPORT&FITNESS_FAHRRAEDER_MOUNTAINBIKES;KS CYCLING
25086587;WASHINGMACHINES;HGG WAM SIEMENS WP12T447 WEIÃŸ#;UNASSIGNED;SIEMENS
62225681;CONTACT LENSES;FREQUENCY XCEL TORIC3 STÜCKUNISEX;LINSEN;COOPER
20451660;USB MEMORY;TRIBE FD002404 DIE SCHLUEMPFE PENDRIVE FIGUR 8 GB SPEICHERSTICK LUSTIG USB FLASH DRIVE 2.0, SCHLUESSELANHAENGER KAPPENHALTER, SCHLAUBI SCHLUMPF, BLAU;PC__1100COMPUTINGMEMORY__1105USBFLASHDRIVES;TRIBE
72154681;WASHINGMACHINES;WML15106NEWaschmaschine BEKO WML15106NE ||Waschmaschine BEKO WML15106NE ||BHT  60 x 84 x 45  ||Beko WML 15106 NE  ||Energieeffizienzklassen A+/C,M||Beladungsmenge 5kg, max. Schle||zahl 1000 U/min  ||Verbrauchwerte/Jahr im Program||9900 Liter Wasser / 168 kWh St||;6311;BEKO Deutschland GmbH
23908991;WASHINGMACHINES;WASCHVOLLAUTOMAT WAB28270|| EEK:A+++,1400U/MIN,6KG BELADUNG  5045129;412;ROBERT BOSCH HAUSGERAETE GMBH
72246950;CONTACT LENSES;CONTACTLINSEN CIBA VISION DAILIES TORIC AQUACOMFORT PLUS 30ER PACKUNG;CL;CIBA VISION
49069445;WASHINGMACHINES;L 73477 WVFL;20251035__STAND-WASCHMASCHINE-FRONT;AEG
62203240;CONTACT LENSES;ECCO EASY T6 STÜCKUNISEX;LINSEN;MPG&E
24565366;WASHINGMACHINES;WASCHVOLLAUTOMAT WML15106MNE+|| EEK:A+, 15 PROGR., 5KG, 1000U/MIN  5049998;412;BEKO DEUTSCHLAND GMBH
62213452;CONTACT LENSES;ECCO SILICONE COMFORT T6 STÜCKUNISEX;LINSEN;MPG&E
25122190;WASHINGMACHINES;HGG WAM SIEMENS WM14T320 >WEIß;UNASSIGNED;SIEMENS
17836308;CONTACT LENSES;ACUVUE OASYS FOR ASTIGMATISM 2-WOCHENLINSEN WEICH, 6 STUECK / BC 8.6 MM / DIA 14.5 / CYL -0.75 / ACHSE 160 / -3.25 DIOPTRIEN;HEALTH&PERSONALCARE__3000HEALTHCARE__3042CONTACTLENSES;ACUVUE
66608409;BICYCLES;1553848000 PERFORMANCE KLAPPRAD »50,80 CM (20ZOLL)«;SPORT&FITNESS_FAHRRAEDER_FALT-&KLAPPRAEDER;PERFORMANCE
62209630;CONTACT LENSES;FREQUENCY 556 STÜCKUNISEX;LINSEN;COOPER
30899681;WASHINGMACHINES;L87695NWD AEGLAVAMAT TURBOWASCHTROCKNER 914605716;HAUSGERAETE_WASCHTROCKNER_FRONTLADER/AAEG;
23158585;WASHINGMACHINES;MIELE WMF 111 WPS LOTUSWEISS;5040;MIELE & CIE.KG
63071680;USB MEMORY;CLE USB NANO 32 GB JAUNE USB 2.0 23X12X4MM RETAIL;MEMORY AND PROCESSORS __ USB STORAGE MEDIA;V7
42332736;BICYCLES;BERGAMONT HELIX 3.0 EQ HE SCHWARZ/GRUEN/GRAU 46 CM;1_7_4;BERGAMONT
22678965;WASHINGMACHINES;3HOOHLG472D3  HLG472D3,WASCHAUTOMAT A+++;310100;HOOVER
49381820;WASHINGMACHINES;WAW 285 C0;GROSSGERSOLO_WAESCHEPFLEGE_WASCHVOLLAUTOM;BOSCH VERKAUFSB.
37704164;BICYCLES;CUBE KID 160 ACTION TEAM;FAHRRAEDER>>KINDERFAHRRAEDER>>KINDERRAEDER12-18ZOLL;CUBE
37678134;BICYCLES;ORTLER MERAN DAMEN SCHWARZ MATT;FAHRRAEDER>>TREKKINGRAEDER>>TREKKING&TRAVELBIKES;ORTLER
49081818;WASHINGMACHINES;WM 14 B 222;20251035__STAND-WASCHMASCHINE-FRONT;SIEMENS
17003727;CONTACT LENSES;ACUVUE OASYS FOR ASTIGMATISM 2-WOCHENLINSEN WEICH, 6 STUECK / BC 8.6 MM / DIA 14.5 / CYL -1.25 / ACHSE 90 / -3.25 DIOPTRIEN;HEALTH&PERSONALCARE__3000HEALTHCARE__3042CONTACTLENSES;ACUVUE
40637726;USB MEMORY;USB-STICK  16GB CORSAIR VOYAGER  SURVIVOR STEALTH USB3.0 RET;USB-SPEICHER;CORSAIR
35933401;WASHINGMACHINES;L74489WVFL;15516;AEG
32430536;BICYCLES;70180100033  PUKY4324;FAHRRAEDER__KINDERRAD 18__OHNE SCHALTUNG;
67111518;BICYCLES;414510  CITY 28 CITY 28 WEISS 47;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_SPORT CITY TOURINGRAEDER;
67099529;BICYCLES;773040  RENNRAD 28 RENNRAD 28 SCHWARZ 2;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_FAHRRAEDER;
17925898;WASHINGMACHINES;LG ELECTRONICS F 14U1 TBS2H WASCHMASCHINE FL / A+++ / 117 KWH/JAHR / 1400 UPM / 8 KG / 8900 L/JAHR / LED-TOUCHDISPLAY MIT RESTZEITANZEIGE UND STARTZEITVORWAHL / WEISS;MAJORAPPLIANCES__2000LAUNDRY__2035FSFRONTLOADWASHINGMACHINES;LGKT5
25088000;WASHINGMACHINES;HGG WAM GORENJE WA 7840 WEIÃŸ;UNASSIGNED;GORENJE
60269246;BICYCLES;FALTRAD ALU 21 G SHIMANO;664W0700;
56665193;BICYCLES;PROPH.KD.RAD EINST.ATB 6.1 24Z AKTION:0;84;
30085734;WASHINGMACHINES;CANDY EVOT 1005 1D WEISS;6;CANDY
37725728;BICYCLES;2. WAHL: SERIOUS ROCKVILLE 26 WHITE;RESTPOSTEN>>FAHRRADRESTPOSTEN>>MTBHTS;SERIOUS
62212712;CONTACT LENSES;BIOFINITY TORIC 3ER BOX3 STÜCKUNISEX;LINSEN;COOPER
25543557;BICYCLES;TREKKINGRAD TRAVEL 700  Damen 28er;FAHRRAEDER/MOTORRAEDER // TREKKINGRAEDER // TREKKINGRAEDER HERREN;SPRICK CYCLE GMBH
25458203;CONTACT LENSES;ACUMED MONATSLINSEN  dpt -2,25 5222;BRILLEN // BRILLEN UND ZUBEHOER // LESEHILFEN;4CARE GMBH
62235848;CONTACT LENSES;ACUVUE ADVANCE FOR ASTIGM.6 STÜCKUNISEX;LINSEN;J&J
64375939;USB MEMORY;FACTORY INTEGRATED;HSV __ HP SERVER;HP
37654125;BICYCLES;ORTLER DETROIT 3S KELLY GREEN;FAHRRAEDER>>CITYRAEDER>>HOLLANDRAEDER;ORTLER
42321267;BICYCLES;WINORA YACUMA TRAPEZ GRAU-LIME 44 CM;1_7_3;WINORA
63509848;BICYCLES;KINDERFAHRRAD 18  DREAM CAT HELLBLAU-PINK RH 30,5 CM BACHTENKIRCH;SPORT & FREIZEIT__JUGEND- & KINDERFAHRRAEDER;BACHTENKIRCH-INTERBIKE
22678522;WASHINGMACHINES;3BAUWACARE724PS  WACARE724PS WASCHAUTOMAT;310100;BAUKNECHT
